#OTU ID	ERR8056034	ERR8056035	ERR8056037	ERR8056042	ERR8056045	ERR8056051	ERR8056057	ERR8056066	ERR8056069	ERR8056078
Otu5216	0	2	0	0	0	1	0	0	0	0
Otu4563	0	3	0	0	2	0	0	0	0	0
Otu4859	0	4	0	0	0	0	0	0	0	0
Otu3228	0	6	0	0	0	0	0	0	0	0
Otu2160	0	3	0	6	0	0	0	0	0	0
Otu4296	0	6	1	0	0	0	0	0	0	0
Otu5169	0	1	2	0	0	0	0	0	0	0
Otu4872	0	3	0	0	0	0	0	0	0	0
Otu3547	0	7	1	0	0	0	0	0	0	0
Otu853	0	4	0	3	4	28	19	44	8	22
Otu4562	0	1	1	2	0	0	0	0	0	0
Otu7078	0	4	0	0	0	0	0	0	0	0
Otu4561	0	3	0	0	0	0	0	0	0	0
Otu1022	0	25	0	3	0	4	0	0	0	0
Otu1576	0	7	0	2	3	8	0	0	1	0
Otu4588	0	3	0	0	0	3	1	0	0	0
Otu5324	0	3	0	0	0	0	0	0	0	0
Otu2408	0	7	0	0	0	0	0	0	0	0
Otu4849	0	3	2	0	0	0	0	0	0	0
Otu6584	0	2	2	0	0	3	0	0	0	0
Otu7045	0	3	0	0	0	5	0	0	0	0
Otu5784	0	4	0	1	0	1	0	0	0	0
Otu4585	0	5	0	0	0	0	0	0	0	0
Otu4584	0	4	0	2	0	0	0	0	0	0
Otu7073	0	4	0	0	0	0	0	0	0	0
Otu4865	0	3	0	0	0	0	0	0	0	0
Otu3012	0	1	2	1	7	9	1	3	13	7
Otu65	0	1	7	40	261	3	109	10	17	21
Otu7246	0	8	0	0	0	0	0	0	0	0
Otu3431	0	8	0	0	1	0	0	0	0	0
Otu3428	0	6	0	0	0	0	0	0	1	0
Otu4850	0	2	0	2	1	2	0	0	0	0
Otu4856	0	2	1	0	0	1	0	0	0	0
Otu3575	0	12	0	0	0	0	0	0	0	0
Otu4881	0	2	0	0	0	0	0	0	0	0
Otu4589	0	3	2	0	2	1	6	0	0	0
Otu6289	0	2	0	13	2	2	0	25	0	8
Otu5573	0	1	0	0	2	0	0	0	0	0
Otu1747	0	14	0	0	0	0	0	0	0	0
Otu2185	0	6	1	0	0	2	0	0	0	0
Otu3747	0	9	0	3	3	0	1	0	0	0
Otu5085	0	2	0	0	0	0	0	0	0	0
Otu4571	0	3	0	0	0	0	0	0	0	0
Otu3818	0	2	0	0	5	5	0	0	0	0
Otu2174	0	5	0	0	0	1	0	0	0	0
Otu4788	0	5	0	0	0	0	0	0	0	0
Otu4572	0	1	2	0	0	0	0	0	0	0
Otu4818	0	8	0	0	0	2	0	0	0	0
Otu1864	0	7	1	0	0	0	0	0	0	0
Otu2801	0	5	2	0	0	3	0	0	0	0
Otu2448	0	3	0	0	2	6	0	0	0	0
Otu4069	0	1	1	7	0	6	0	0	0	0
Otu5699	0	2	0	0	0	0	0	0	0	0
Otu3400	0	2	3	0	0	0	0	0	0	0
Otu4581	0	6	0	0	0	0	0	0	0	0
Otu4573	0	2	0	1	0	6	0	0	0	0
Otu5742	0	2	0	1	0	0	0	0	0	0
Otu1914	0	8	0	2	0	0	0	0	0	0
Otu1545	0	4	0	1	0	10	0	0	11	7
Otu4874	0	3	0	0	0	1	0	0	0	0
Otu5771	0	5	1	0	0	0	0	0	0	0
Otu3423	0	4	0	5	0	5	0	0	0	0
Otu2692	0	3	0	1	3	11	0	0	0	0
Otu744	0	1	0	1	8	2	6	280	12	80
Otu2006	0	1	0	1	6	2	0	0	0	0
Otu4863	0	4	0	0	0	0	0	0	0	0
Otu613	0	5	0	19	10	18	2	0	7	8
Otu1606	0	6	0	3	1	3	3	4	2	3
Otu3973	0	1	0	1	0	4	0	0	0	0
Otu1582	0	4	1	0	11	0	0	0	0	0
Otu4875	0	7	0	0	0	0	0	0	0	0
Otu7612	0	4	0	0	0	0	0	0	0	0
Otu4576	0	4	0	0	0	1	0	0	0	0
Otu2730	0	9	0	0	1	2	0	0	0	0
Otu7605	0	3	0	0	0	1	0	0	0	0
Otu4577	0	4	0	0	0	0	0	0	0	0
Otu4841	0	8	0	0	0	1	0	0	0	0
Otu4574	0	3	0	0	0	0	0	0	0	0
Otu2802	0	2	2	1	1	6	0	0	2	0
Otu5414	0	3	0	0	0	0	0	0	0	0
Otu2727	0	4	6	0	0	0	0	0	0	0
Otu1599	0	3	0	4	2	0	7	8	2	6
Otu5419	0	2	0	0	0	0	0	0	0	0
Otu4578	0	3	0	1	0	0	0	0	0	0
Otu7057	0	2	2	0	0	0	0	0	0	1
Otu7058	0	2	0	0	0	0	0	0	0	0
Otu2924	0	10	0	1	1	1	2	0	0	3
Otu5220	0	2	0	0	0	2	0	0	0	0
Otu1018	0	12	0	1	0	15	0	0	0	0
Otu1339	0	1	0	0	1	8	16	7	5	0
Otu1564	0	1	1	1	1	11	0	0	0	4
Otu5666	0	2	0	0	0	3	0	0	0	0
Otu5860	0	8	0	1	0	1	0	0	0	0
Otu5550	0	2	0	0	0	0	0	0	0	0
Otu3829	0	11	0	2	1	11	0	0	0	0
Otu2038	0	3	0	3	1	12	0	0	0	0
Otu434	0	9	0	10	15	64	10	4	7	2
Otu3568	0	4	0	1	0	0	0	0	0	0
Otu5569	0	2	0	0	0	0	0	0	0	0
Otu6683	0	1	0	0	0	5	0	0	0	0
Otu4533	0	1	0	2	4	4	0	0	0	0
Otu2910	0	1	0	0	4	2	0	0	2	0
Otu3576	0	4	0	0	0	0	0	0	0	0
Otu3360	0	7	0	1	0	0	0	0	0	0
Otu3178	0	2	0	0	1	5	0	0	0	0
Otu4755	0	6	0	1	0	1	0	0	0	0
Otu1791	0	7	0	0	8	2	0	0	0	0
Otu2755	0	8	0	0	0	0	0	0	0	5
Otu5561	0	2	0	0	0	0	0	0	0	0
Otu7089	0	2	0	0	0	1	0	0	0	0
Otu6024	0	3	2	4	1	6	1	0	0	0
Otu1675	0	1	0	0	0	0	0	0	8	6
Otu5568	0	2	0	0	0	0	0	0	0	0
Otu5111	0	6	0	1	0	0	0	0	0	0
Otu5769	0	1	0	0	0	4	0	0	0	0
Otu614	0	1	0	1	3	0	26	0	31	20
Otu5914	0	9	0	2	0	6	9	34	6	14
Otu2768	0	1	0	0	0	0	1	4	5	0
Otu5601	0	2	0	0	0	1	0	0	0	0
Otu2756	0	6	0	0	0	0	0	0	0	0
Otu4753	0	4	0	0	0	1	0	0	0	0
Otu2049	0	1	0	4	1	17	1	0	2	0
Otu1590	0	6	0	0	0	6	0	0	0	0
Otu7671	0	3	0	0	0	0	0	0	0	0
Otu151	0	5	0	4	1	41	66	188	4	150
Otu7102	0	2	2	0	0	0	0	0	0	0
Otu4499	0	3	0	5	0	0	0	0	0	0
Otu7100	0	2	0	0	1	2	0	0	0	0
Otu3487	0	5	0	0	0	0	0	0	0	0
Otu4672	0	10	0	1	0	0	0	0	0	0
Otu5589	0	2	0	0	0	0	0	0	0	0
Otu5587	0	2	1	0	1	0	0	0	0	0
Otu4827	0	2	0	1	0	1	0	0	0	0
Otu5046	0	5	0	1	0	0	0	0	0	0
Otu2277	0	3	0	0	3	0	3	10	0	3
Otu7097	0	2	0	0	0	0	0	0	0	0
Otu7216	0	1	0	2	0	0	0	0	0	0
Otu7098	0	3	0	0	0	1	0	0	0	0
Otu4335	0	7	0	0	0	5	0	0	0	0
Otu7731	0	5	0	0	0	0	0	0	0	0
Otu4762	0	5	0	3	0	0	0	0	6	0
Otu3474	0	1	0	1	0	3	5	0	0	0
Otu6273	0	7	0	0	5	11	0	0	0	0
Otu1769	0	9	0	0	0	0	0	0	0	0
Otu3434	0	2	0	0	0	6	0	0	0	0
Otu542	0	4	0	21	0	16	6	0	0	0
Otu3785	0	4	0	0	0	5	0	0	0	0
Otu5549	0	2	0	0	0	0	0	0	0	0
Otu4553	0	3	0	0	0	0	0	0	0	0
Otu4895	0	2	1	0	0	0	0	0	1	0
Otu2140	0	1	0	3	8	5	6	33	32	25
Otu4551	0	4	0	1	0	2	0	0	0	0
Otu4510	0	1	0	2	1	3	0	0	0	0
Otu1283	0	2	0	1	12	4	0	0	1	0
Otu3293	0	5	0	0	0	4	0	0	0	0
Otu2138	0	10	1	3	0	0	0	0	0	0
Otu7081	0	1	0	0	0	0	1	0	0	0
Otu4744	0	3	1	0	0	0	0	0	0	0
Otu1007	0	3	0	3	9	6	8	0	3	1
Otu2199	0	1	2	0	2	8	3	3	2	9
Otu3538	0	8	0	1	0	0	0	0	0	0
Otu7518	0	3	0	0	0	1	0	0	0	0
Otu1427	0	3	54	0	0	1	0	0	0	0
Otu2405	0	1	0	1	0	0	5	0	0	0
Otu4746	0	1	0	0	0	2	0	0	0	0
Otu5645	0	4	0	0	0	4	0	0	0	0
Otu1654	0	1	0	0	0	8	0	0	5	0
Otu6991	0	1	0	0	0	1	0	0	0	2
Otu5103	0	4	0	0	1	1	0	0	0	3
Otu4540	0	2	0	3	3	1	0	0	0	0
Otu2119	0	2	0	2	8	7	0	0	3	3
Otu1484	0	7	0	6	0	21	0	0	0	0
Otu1604	0	8	0	2	0	3	0	0	0	0
Otu2110	0	6	0	0	0	0	0	0	0	0
Otu4547	0	2	0	2	0	0	0	0	0	0
Otu6202	0	1	0	0	0	2	0	0	0	0
Otu5668	0	2	0	0	0	0	0	0	0	0
Otu4747	0	4	0	0	0	0	0	0	0	0
Otu4796	0	6	0	2	0	1	0	0	0	0
Otu4639	0	4	0	1	0	4	0	0	0	0
Otu7592	0	6	0	0	0	0	0	0	0	0
Otu5620	0	2	0	0	0	0	0	0	0	0
Otu7082	0	4	0	0	0	0	0	0	0	0
Otu2051	0	8	0	0	0	1	0	0	0	0
Otu5808	0	6	0	0	1	1	0	0	0	3
Otu2758	0	2	0	3	0	4	0	0	5	5
Otu4777	0	3	0	0	1	1	0	0	0	0
Otu4544	0	1	0	0	0	2	0	0	0	0
Otu5632	0	2	0	0	0	0	0	0	0	0
Otu5556	0	5	0	4	1	4	0	0	0	0
Otu4497	0	1	0	0	0	0	0	0	0	3
Otu7083	0	2	0	0	0	0	0	0	0	0
Otu5629	0	2	0	0	0	0	0	0	0	0
Otu1475	0	11	0	0	0	0	0	0	0	0
Otu3326	0	3	0	0	1	8	0	0	0	0
Otu3346	0	1	0	0	3	2	0	0	1	0
Otu2804	0	2	0	0	0	9	0	0	0	0
Otu7239	0	3	0	0	0	0	0	0	0	0
Otu172	0	7	0	39	105	159	183	134	52	306
Otu122	0	3	0	40	16	129	287	225	47	243
Otu6548	0	1	0	2	0	0	0	0	0	0
Otu7236	0	2	0	0	0	0	0	0	0	0
Otu7235	0	2	0	0	0	2	0	0	0	0
Otu1713	0	24	0	0	0	1	0	0	0	0
Otu3493	0	4	0	0	0	0	0	0	0	0
Otu3491	0	6	0	0	0	1	0	0	0	0
Otu4776	0	3	0	0	0	0	0	0	0	0
Otu4518	0	15	0	0	0	12	0	0	0	0
Otu7689	0	4	0	0	0	0	0	0	0	0
Otu3328	0	4	0	0	0	0	0	0	0	0
Otu7242	0	1	0	1	0	0	0	0	0	0
Otu2742	0	2	10	0	0	0	0	0	0	0
Otu4187	0	4	0	0	1	4	2	0	0	0
Otu1236	0	1	0	2	12	39	19	8	13	15
Otu7233	0	2	0	0	0	0	0	0	0	0
Otu4910	0	2	0	0	2	2	0	0	0	0
Otu1581	0	11	0	2	4	5	0	0	0	1
Otu4940	0	3	0	2	0	0	0	0	0	0
Otu7274	0	2	0	1	1	0	0	0	0	0
Otu2366	0	2	7	3	0	0	0	0	0	0
Otu5406	0	4	0	0	0	1	0	0	0	0
Otu4783	0	1	0	2	0	3	0	0	0	0
Otu5458	0	2	0	0	0	0	0	0	0	0
Otu5402	0	2	0	0	0	0	0	0	0	0
Otu4552	0	3	0	0	0	2	0	0	0	0
Otu5765	0	2	0	1	0	0	0	0	0	0
Otu7250	0	2	0	0	0	0	0	0	0	0
Otu4548	0	4	0	0	0	0	0	0	0	0
Otu5424	0	4	0	0	0	0	0	0	0	0
Otu5423	0	2	0	0	0	0	0	0	0	0
Otu7243	0	2	0	0	0	0	0	0	0	0
Otu3323	0	3	0	0	0	1	0	0	0	0
Otu1594	0	1	0	1	17	36	3	1	3	3
Otu5412	0	3	0	0	0	0	0	0	0	0
Otu5408	0	2	0	0	0	1	0	0	0	0
Otu5418	0	3	0	0	0	0	0	0	0	0
Otu4780	0	3	0	0	0	0	0	0	0	0
Otu4773	0	3	1	1	0	0	0	0	0	0
Otu5869	0	4	0	2	0	6	0	0	0	0
Otu1884	0	2	0	0	0	0	0	10	0	0
Otu4765	0	2	0	0	0	0	0	6	0	1
Otu3484	0	7	0	2	0	1	0	0	0	0
Otu3359	0	4	0	1	3	4	1	1	0	0
Otu5761	0	4	0	0	1	1	0	0	0	0
Otu2028	0	3	0	3	0	6	0	0	2	4
Otu5663	0	4	0	0	0	0	0	0	0	0
Otu4532	0	3	0	0	0	0	0	0	0	0
Otu7648	0	3	0	2	0	4	0	0	0	0
Otu2485	0	7	0	0	2	4	0	0	0	1
Otu7221	0	4	0	0	0	0	0	0	0	0
Otu5447	0	5	0	0	0	0	0	0	0	0
Otu1979	0	3	4	0	0	9	0	2	0	0
Otu7051	0	1	0	0	0	3	2	0	0	0
Otu5485	0	1	0	2	0	2	0	0	0	0
Otu2495	0	5	0	0	0	0	0	0	0	0
Otu4537	0	3	0	0	0	0	0	0	0	0
Otu6177	0	2	0	1	0	4	4	0	2	0
Otu3504	0	4	0	0	0	0	0	0	0	0
Otu3299	0	2	0	2	0	0	0	0	0	0
Otu7513	0	4	0	0	0	0	0	0	0	0
Otu7215	0	1	0	0	0	2	0	0	0	0
Otu5821	0	2	0	0	0	0	0	0	0	0
Otu746	0	1	0	14	5	40	13	4	5	3
Otu2916	0	7	0	0	0	0	0	0	0	0
Otu5839	0	2	0	0	0	0	0	0	0	0
Otu1987	0	4	0	0	0	8	0	5	0	0
Otu4534	0	5	0	0	0	1	0	0	0	0
Otu2693	0	2	0	3	11	15	0	0	0	0
Otu4711	0	3	0	0	0	0	0	0	0	0
Otu2748	0	10	0	0	0	0	0	0	0	0
Otu5802	0	5	0	0	0	0	0	0	0	0
Otu1459	0	1	0	0	0	22	0	0	0	0
Otu1062	0	1	0	2	3	55	10	27	1	13
Otu387	0	11	1	3	12	16	31	0	7	8
Otu7226	0	3	0	0	0	0	0	0	0	0
Otu3499	0	2	0	1	2	0	0	0	1	2
Otu6608	0	1	0	0	0	2	0	0	0	0
Otu5516	0	4	0	0	0	2	0	0	0	0
Otu770	0	1	0	2	1	27	0	0	0	0
Otu4719	0	7	0	1	0	2	0	0	0	0
Otu3496	0	3	4	0	0	2	0	0	1	0
Otu2528	0	4	1	0	0	2	0	0	0	0
Otu2682	0	2	0	3	1	0	0	0	0	0
Otu5481	0	3	0	0	1	0	0	0	0	0
Otu7272	0	3	0	0	0	0	0	0	0	0
Otu7268	0	3	0	3	0	0	0	0	0	0
Otu1993	0	1	0	8	4	22	14	3	18	23
Otu7805	0	2	0	0	0	1	0	0	0	0
Otu4564	0	3	0	0	0	0	0	0	0	0
Otu7587	0	4	0	0	0	0	0	0	0	0
Otu300	0	2	0	2	0	87	0	0	0	0
Otu431	0	5	0	1	0	46	1	0	0	4
Otu5489	0	4	0	0	0	0	0	0	0	0
Otu5758	0	3	0	1	0	0	0	0	0	0
Otu4703	0	2	2	2	0	1	0	1	0	1
Otu2541	0	1	0	0	5	11	1	0	1	0
Otu5102	0	8	2	3	1	4	0	0	0	0
Otu4720	0	3	0	0	0	0	0	0	0	0
Otu5303	0	3	0	2	0	3	0	0	0	0
Otu7285	0	2	0	0	0	1	0	0	0	0
Otu4542	0	3	5	0	0	0	0	0	0	0
Otu5883	0	2	0	0	0	0	0	0	0	0
Otu4710	0	3	0	0	0	0	0	0	0	0
Otu4811	0	3	0	0	0	2	0	0	0	0
Otu4477	0	2	0	1	0	0	0	0	0	0
Otu5509	0	4	0	0	0	0	0	0	0	0
Otu5870	0	1	1	0	0	0	0	0	0	0
Otu7256	0	1	0	1	0	0	0	0	0	0
Otu2500	0	2	0	0	2	5	0	0	0	0
Otu2678	0	4	0	3	0	0	0	0	0	0
Otu7359	0	1	0	0	2	0	0	0	0	0
Otu564	0	2	1	58	0	4	2	0	0	0
Otu3463	0	2	0	1	0	4	0	0	0	0
Otu1778	0	2	0	5	9	3	14	0	0	6
Otu2915	0	9	2	1	1	2	0	0	0	0
Otu5890	0	4	0	0	0	1	0	2	0	0
Otu7255	0	2	0	0	0	0	0	0	0	0
Otu5887	0	2	0	0	0	0	0	0	0	0
Otu3550	0	6	0	1	0	1	0	0	0	0
Otu5856	0	2	0	0	0	0	0	0	0	0
Otu4707	0	2	0	0	0	4	0	0	0	0
Otu4490	0	2	0	1	0	10	0	0	0	0
Otu5864	0	3	0	0	0	0	0	0	0	0
Otu7278	0	2	0	2	1	1	0	0	1	0
Otu7261	0	1	0	0	0	3	0	0	0	0
Otu7127	0	1	0	3	1	1	0	0	0	0
Otu5138	0	1	0	0	0	3	2	0	2	0
Otu4740	0	1	0	1	0	1	0	0	0	0
Otu1868	0	6	6	0	4	2	0	0	0	0
Otu4634	0	2	0	3	0	0	0	0	0	0
Otu4467	0	4	0	1	9	3	0	0	0	0
Otu7181	0	2	0	0	0	1	0	0	0	0
Otu2098	0	4	4	2	0	0	0	0	0	0
Otu5723	0	3	0	0	0	0	0	0	0	0
Otu3453	0	6	0	0	0	0	0	0	0	0
Otu4741	0	3	0	1	0	1	0	0	0	0
Otu4468	0	2	0	1	0	2	0	0	0	0
Otu133	0	1	0	34	9	18	46	582	59	238
Otu5718	0	2	0	0	0	0	0	0	0	0
Otu1830	0	7	0	1	0	1	0	0	0	0
Otu1241	0	6	1	0	0	7	0	0	0	0
Otu3545	0	3	5	1	1	3	7	39	0	5
Otu6634	0	2	0	0	0	3	0	0	0	0
Otu5164	0	2	0	0	0	2	0	0	0	0
Otu4465	0	3	0	0	0	0	0	0	0	0
Otu5683	0	2	0	0	0	0	0	0	0	0
Otu6642	0	1	1	0	0	5	0	0	0	0
Otu3042	0	3	0	2	4	2	0	0	0	0
Otu5425	0	2	0	0	0	3	0	0	0	6
Otu4758	0	1	0	0	4	0	0	0	0	0
Otu3066	0	8	0	0	0	0	0	0	0	0
Otu4471	0	3	0	0	0	0	0	0	0	0
Otu5710	0	3	0	0	0	1	0	0	0	0
Otu1810	0	3	0	0	0	21	0	0	0	0
Otu4735	0	3	0	4	0	1	0	0	0	0
Otu3855	0	2	0	3	0	0	0	0	0	0
Otu1214	0	3	0	1	17	22	1	0	22	13
Otu3457	0	3	0	0	0	3	0	0	0	0
Otu5702	0	4	0	0	0	0	0	0	0	0
Otu4514	0	4	0	1	0	0	0	0	0	0
Otu6764	0	2	0	0	0	3	0	0	0	0
Otu5781	0	2	0	0	0	0	0	0	0	0
Otu3097	0	6	1	1	1	4	0	0	0	0
Otu5626	0	4	0	0	0	1	0	0	0	0
Otu3304	0	1	0	0	2	1	0	0	0	0
Otu7167	0	2	0	0	0	0	0	0	0	0
Otu382	0	2	0	8	4	51	58	4	9	21
Otu2519	0	1	4	0	0	0	0	0	0	0
Otu1157	0	3	6	0	0	14	0	0	0	0
Otu5786	0	2	0	0	0	0	0	0	0	0
Otu2226	0	5	0	0	0	4	0	0	0	0
Otu2253	0	6	0	2	0	9	0	0	0	0
Otu5788	0	3	0	0	0	0	0	0	0	0
Otu130	0	2	0	8	44	36	75	393	22	193
Otu5695	0	2	0	1	1	1	0	0	0	0
Otu7172	0	2	0	0	0	0	0	0	0	0
Otu54	0	8	0	505	0	0	0	0	0	0
Otu7175	0	2	0	0	0	0	0	0	0	0
Otu4731	0	8	0	2	0	0	0	0	0	0
Otu597	0	1	0	5	1	5	7	13	7	40
Otu2512	0	5	0	9	1	9	0	0	1	0
Otu1231	0	5	1	1	3	0	0	0	14	1
Otu7754	0	7	0	0	0	0	0	0	0	0
Otu2440	0	3	1	0	0	4	0	0	0	0
Otu2447	0	2	0	4	14	8	0	0	0	0
Otu7171	0	2	0	0	0	0	0	0	0	0
Otu3330	0	7	0	0	1	1	0	0	0	0
Otu4521	0	3	0	0	0	0	0	0	0	0
Otu5772	0	2	0	0	0	0	0	0	0	0
Otu5763	0	2	0	0	0	0	0	0	0	0
Otu3101	0	3	0	0	2	1	5	5	0	0
Otu4819	0	3	0	1	0	1	0	0	0	0
Otu6938	0	1	1	0	0	0	0	0	0	4
Otu5024	0	2	0	0	0	1	0	0	0	0
Otu5252	0	1	0	0	0	2	0	0	0	0
Otu7203	0	4	0	0	0	0	0	0	0	0
Otu2950	0	3	0	1	4	1	0	0	0	0
Otu5028	0	4	0	0	0	0	0	0	0	0
Otu7692	0	3	0	2	0	2	0	0	0	0
Otu7470	0	1	0	0	1	0	0	0	5	0
Otu7725	0	3	0	0	0	0	0	0	0	0
Otu2192	0	3	0	2	10	5	0	0	0	0
Otu1409	0	2	0	0	1	23	1	0	0	0
Otu2157	0	2	0	0	1	5	0	0	0	0
Otu5442	0	3	0	0	0	0	0	0	0	0
Otu3352	0	4	0	0	0	3	0	0	0	0
Otu3353	0	4	0	0	0	0	0	0	0	0
Otu7213	0	2	0	0	0	0	0	0	0	0
Otu4823	0	2	0	0	0	1	0	0	0	0
Otu105	0	3	0	15	30	38	27	116	26	191
Otu1559	0	4	0	3	4	2	4	0	2	9
Otu747	0	4	0	34	0	1	0	0	4	0
Otu4826	0	3	0	0	0	2	0	0	0	0
Otu7195	0	2	0	0	0	0	0	0	0	0
Otu4825	0	3	0	0	0	0	0	0	0	0
Otu5037	0	2	0	1	0	0	0	0	0	0
Otu5069	0	5	0	2	1	4	0	0	0	0
Otu5039	0	3	0	0	0	0	0	0	0	0
Otu4996	0	4	0	0	0	1	0	0	0	0
Otu4995	0	4	0	0	0	0	0	0	0	0
Otu4501	0	3	0	0	0	2	0	0	0	0
Otu4997	0	2	0	0	0	0	0	0	0	0
Otu7198	0	4	0	0	0	0	0	0	0	0
Otu1235	0	2	0	1	0	0	0	15	0	9
Otu7032	0	1	0	2	0	0	0	0	0	0
Otu2507	0	3	0	0	0	10	0	0	0	0
Otu7016	0	1	0	0	1	0	0	0	0	2
Otu7189	0	2	1	0	0	0	0	0	0	0
Otu2444	0	6	0	2	0	5	0	0	0	0
Otu3349	0	4	0	0	0	4	0	0	0	1
Otu4822	0	2	0	0	0	2	0	0	1	0
Otu2346	0	4	0	0	1	9	0	0	0	0
Otu7202	0	7	0	0	0	2	0	0	0	0
Otu5334	0	3	0	0	0	3	0	0	0	0
Otu7559	0	3	0	0	0	0	0	0	0	0
Otu354	0	3	1	2	6	7	11	67	24	23
Otu7201	0	2	0	0	0	0	0	0	0	0
Otu4684	0	4	0	0	0	0	0	0	0	0
Otu4809	0	4	0	0	0	1	0	0	0	0
Otu6313	0	4	0	1	3	0	0	0	0	0
Otu5098	0	3	0	0	0	0	0	0	0	0
Otu5089	0	2	0	0	0	0	0	0	0	0
Otu7709	0	2	0	0	0	0	0	0	0	0
Otu2178	0	5	0	1	0	0	0	0	0	0
Otu5112	0	2	0	0	0	1	0	0	0	0
Otu6479	0	2	0	1	0	4	0	0	0	0
Otu3358	0	1	1	0	0	2	0	0	0	0
Otu5211	0	2	0	0	0	3	0	0	0	0
Otu2218	0	2	0	0	2	3	5	8	0	3
Otu3171	0	1	0	4	6	30	0	0	0	0
Otu4815	0	4	0	0	0	0	0	0	0	0
Otu3364	0	2	0	0	3	0	0	0	0	0
Otu193	0	3	1	21	28	23	1	2	22	166
Otu6149	0	3	0	1	0	2	5	0	1	6
Otu5051	0	2	1	1	0	0	0	0	0	0
Otu5615	0	3	0	0	0	0	0	0	0	0
Otu222	0	4	0	122	1	3	3	0	2	0
Otu7728	0	3	0	0	0	0	0	0	0	0
Otu2674	0	5	0	0	0	0	0	0	0	0
Otu7719	0	1	0	0	1	0	0	0	0	2
Otu4899	0	2	0	0	0	0	0	0	0	0
Otu2453	0	7	0	0	0	0	0	0	0	0
Otu2704	0	2	0	0	6	0	0	0	1	0
Otu4844	0	3	0	0	0	0	0	0	0	0
Otu4924	0	2	0	0	0	0	0	0	0	0
Otu2092	0	3	0	0	0	2	0	0	0	6
Otu4928	0	2	0	1	0	2	0	0	0	0
Otu4918	0	1	0	0	0	1	0	0	0	0
Otu7715	0	1	0	0	0	1	0	0	0	0
Otu7702	0	5	0	1	0	0	0	0	0	0
Otu7701	0	2	0	0	0	0	0	0	0	0
Otu4915	0	4	0	0	0	0	0	0	0	0
Otu7704	0	2	0	0	0	0	0	0	0	0
Otu4906	0	3	0	1	0	0	0	0	0	0
Otu4909	0	2	0	0	0	0	0	0	0	0
Otu5759	0	3	1	2	0	4	0	0	0	0
Otu7703	0	3	0	0	0	0	0	0	0	0
Otu2707	0	7	0	0	0	0	0	0	0	0
Otu3160	0	1	0	0	7	2	3	0	4	6
Otu7029	0	1	0	4	0	0	0	0	0	0
Otu320	0	2	0	6	26	26	18	174	26	102
Otu4342	0	2	0	3	0	3	0	0	1	0
Otu2994	0	7	0	0	0	0	0	0	0	0
Otu7700	0	5	1	0	0	0	0	0	0	0
Otu4655	0	2	0	1	0	2	0	0	0	0
Otu4930	0	2	0	0	0	0	0	0	0	0
Otu4923	0	2	0	0	0	0	0	0	0	0
Otu2706	0	6	0	0	0	0	0	0	0	0
Otu4658	0	3	0	3	0	0	0	0	0	0
Otu861	0	2	0	0	7	0	11	2	10	5
Otu824	0	1	0	4	1	39	6	0	2	0
Otu4836	0	1	0	0	1	2	0	0	0	0
Otu4886	0	1	0	0	1	0	0	0	0	0
Otu4885	0	2	0	0	0	0	0	0	0	0
Otu4693	0	4	0	0	0	0	0	0	0	0
Otu4691	0	3	0	0	0	0	0	0	0	0
Otu4900	0	1	0	0	0	1	0	0	0	0
Otu7753	0	1	2	0	0	0	0	0	0	0
Otu7788	0	3	0	0	0	0	0	0	0	0
Otu4965	0	4	0	0	0	0	0	0	0	0
Otu7708	0	2	0	0	0	0	0	0	0	0
Otu2703	0	7	0	2	3	1	0	0	0	0
Otu4772	0	7	0	1	2	11	3	0	0	0
Otu4829	0	2	0	0	0	2	0	0	0	0
Otu4981	0	2	0	0	0	0	0	0	0	0
Otu3604	0	1	0	3	0	9	0	0	0	0
Otu7732	0	3	0	0	0	0	0	0	0	0
Otu4832	0	5	0	0	0	0	0	0	0	0
Otu799	0	1	0	3	5	18	8	0	13	4
Otu191	0	1	7	25	162	22	237	0	20	0
Otu3556	0	3	1	0	0	7	0	1	0	6
Otu3331	0	3	0	3	0	6	0	0	0	0
Otu7729	0	3	0	0	0	0	0	0	0	0
Otu3956	0	1	0	0	1	3	0	0	0	0
Otu4837	0	6	0	0	0	0	0	0	0	0
Otu3335	0	4	0	0	0	0	0	0	0	0
Otu6171	0	1	0	2	0	0	0	0	0	0
Otu1965	0	2	2	0	4	10	3	0	8	4
Otu2711	0	2	1	0	4	0	0	0	0	0
Otu4957	0	1	0	0	0	3	0	0	0	0
Otu4950	0	3	0	0	1	0	0	0	0	0
Otu3895	0	3	0	0	0	4	2	1	0	4
Otu5014	0	2	0	0	0	12	2	0	0	3
Otu7740	0	2	0	0	0	0	0	0	0	0
Otu417	0	1	1	4	23	23	32	25	14	70
Otu5306	0	4	0	0	0	0	0	0	0	0
Otu6366	0	1	0	0	0	5	0	0	0	0
Otu1539	0	5	0	4	0	6	0	0	0	0
Otu7736	0	2	0	0	0	0	0	0	0	0
Otu7734	0	2	0	0	0	0	0	0	0	0
Otu4401	0	1	0	3	0	0	0	0	0	0
Otu2159	0	3	1	0	14	19	7	18	13	13
Otu5919	0	2	1	0	1	6	0	1	2	0
Otu7494	0	3	0	0	0	0	0	0	0	0
Otu493	0	2	0	0	1	0	16	96	0	0
Otu2329	0	2	2	0	0	17	3	0	4	0
